Cluster	ID	Description	A	B	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	GeneRatio	gene_symbol
NCoR1_CpG	mmu04725	Cholinergic synapse	26	1273	112/8890	0.00753064297053639	0.0207092681689751	0.0119588250439553	12912/23797/14360/12323/320207/30955/14281/18708/14702/12289/11515/14679/108058/14700/18710/14688/16438/16439/18751/26417/12286/74769/14678/16452/18707/14693	26	0.0204241948153967	Creb1/Akt3/Fyn/Camk2b/Pik3r5/Pik3cg/Fos/Pik3r1/Gng2/Cacna1d/Adcy9/Gnai3/Camk2d/Gng10/Pik3r3/Gnb1/Itpr1/Itpr2/Prkcb/Mapk3/Cacna1a/Pik3cb/Gnai2/Jak2/Pik3cd/Gnb2/
NCoR1_CpG	mmu04926	Relaxin signaling pathway	29	1273	129/8890	0.00792413182838446	0.021605111566279	0.0124761409803624	12912/23797/26420/14784/18035/14281/13614/18708/14702/11515/26416/22339/20779/17395/14683/14679/18033/14700/16476/18710/14688/21803/26417/74769/14678/12827/18707/14693/26419	29	0.0227808326787117	Creb1/Akt3/Mapk9/Grb2/Nfkbia/Fos/Edn1/Pik3r1/Gng2/Adcy9/Mapk14/Vegfa/Src/Mmp9/Gnas/Gnai3/Nfkb1/Gng10/Jun/Pik3r3/Gnb1/Tgfb1/Mapk3/Pik3cb/Gnai2/Col4a2/Pik3cd/Gnb2/Mapk8/
NCoR1_CpG	mmu04216	Ferroptosis	12	1273	40/8890	0.00819947665715867	0.0221663818104544	0.0128002534790613	74205/27057/14319/19122/12870/14630/74244/14081/14629/13058/50790/18174	12	0.00942655145326002	Acsl3/Ncoa4/Fth1/Prnp/Cp/Gclm/Atg7/Acsl1/Gclc/Cybb/Acsl4/Slc11a2/
NCoR1_CpG	mmu04120	Ubiquitin mediated proteolysis	31	1273	145/8890	0.0129215513649825	0.0346384444153733	0.020002401493781	67921/26374/69288/93765/17246/67030/103583/12702/26401/218793/27401/56438/17237/208650/71745/83814/22193/16396/22190/75788/22214/26965/22346/56459/22215/12402/109161/235439/17999/59026/80794	31	0.0243519245875884	Ube2f/Cop1/Rhobtb1/Ube2n/Mdm2/Fancl/Fbxw11/Socs3/Map3k1/Ube2e2/Skp2/Rbx1/Mgrn1/Cblb/Cul2/Nedd4l/Ube2e3/Itch/Ubc/Smurf1/Ube2h/Cul1/Vhl/Sae1/Ube3a/Cbl/Ube2q2/Herc1/Nedd4/Huwe1/Cblc/
NCoR1_CpG	mmu04390	Hippo signaling pathway	33	1273	157/8890	0.0135586845838668	0.0360435031854458	0.0208137701945323	22409/16414/18016/103583/19052/50523/71978/22631/27373/20583/12445/11789/14164/93737/21416/12156/12163/22629/73246/22628/18787/11461/12444/21803/22411/21676/12443/22601/17127/12387/29806/18759/16798	33	0.025923016496465	Wnt10a/Itgb2/Nf2/Fbxw11/Ppp2ca/Lats2/Ppp2r2a/Ywhaz/Csnk1e/Snai2/Ccnd3/Apc/Fgf1/Pard6g/Tcf7l2/Bmp2/Bmp8a/Ywhah/Rassf6/Ywhag/Serpine1/Actb/Ccnd2/Tgfb1/Wnt11/Tead1/Ccnd1/Yap1/Smad3/Ctnnb1/Limd1/Prkci/Lats1/
NCoR1_CpG	mmu04110	Cell cycle	27	1273	123/8890	0.0139030643145963	0.0366535331930267	0.0211660396263972	18393/17246/30939/23882/66671/19645/27401/22631/56438/105988/12445/11350/26428/229776/12579/242705/12571/22629/22628/26965/12444/12576/21803/12443/17127/17873/328572	27	0.021209740769835	Orc2/Mdm2/Pttg1/Gadd45g/Ccnh/Rb1/Skp2/Ywhaz/Rbx1/Espl1/Ccnd3/Abl1/Orc4/Cdc14a/Cdkn2b/E2f2/Cdk6/Ywhah/Ywhag/Cul1/Ccnd2/Cdkn1b/Tgfb1/Ccnd1/Smad3/Gadd45b/Ep300/
NCoR1_CpG	mmu04020	Calcium signaling pathway	47	1273	240/8890	0.0141660855540908	0.0370408302602865	0.021389689145521	15559/12767/11540/67972/12323/53313/72469/12313/80796/15466/14062/12289/19229/19057/70086/11515/107589/22339/20541/14164/74055/14683/54635/108058/19055/19218/65973/15234/12494/116873/16542/11938/18438/109305/14254/17295/16438/15465/16439/20866/18751/233979/12286/252972/215999/14177/58861	47	0.0369206598586017	Htr2b/Cxcr4/Adora2a/Atp2b1/Camk2b/Atp2a3/Plcd3/Calm1/Calm4/Hrh2/F2r/Cacna1d/Ptk2b/Ppp3cc/Cysltr2/Adcy9/Mylk/Vegfa/Slc8a1/Fgf1/Plce1/Gnas/Pdgfc/Camk2d/Ppp3ca/Ptger3/Asph/Hgf/Cd38/Stim2/Kdr/Atp2a2/P2rx4/Orai1/Flt1/Met/Itpr1/Hrh1/Itpr2/Stim1/Prkcb/Tpcn2/Cacna1a/Tpcn1/Mcu/Fgf6/Cysltr1/
NCoR1_CpG	mmu00514	Other types of O-glycan biosynthesis	12	1273	43/8890	0.0149790484407041	0.0388481012405254	0.0224333203005839	80294/20440/268880/14423/14425/140484/20441/16848/108150/270049/234407/108148	12	0.00942655145326002	Pofut2/St6gal1/Xxylt1/Galnt1/Galnt3/Pofut1/St3gal3/Lfng/Galnt7/Galntl6/Colgalt1/Galnt2/
NCoR1_CpG	mmu05146	Amoebiasis	24	1273	107/8890	0.0152111684530182	0.0391319575525226	0.0225972366661985	16178/16153/226421/16773/16414/16160/20708/18708/22330/16176/14683/16159/24088/18033/21898/18710/16193/21803/18751/16409/74769/109711/12827/18707	24	0.01885310290652	Il1r2/Il10/Rab7b/Lama2/Itgb2/Il12b/Serpinb6b/Pik3r1/Vcl/Il1b/Gnas/Il12a/Tlr2/Nfkb1/Tlr4/Pik3r3/Il6/Tgfb1/Prkcb/Itgam/Pik3cb/Actn1/Col4a2/Pik3cd/
NCoR1_CpG	mmu04925	Aldosterone synthesis and secretion	23	1273	102/8890	0.016220396005454	0.0413944506059186	0.0239037414817217	12912/11931/67972/12323/12313/80796/12289/11908/15370/11515/75292/18754/18227/14683/108058/109305/20778/231871/16438/16439/101540/18751/11933	23	0.0180675569520817	Creb1/Atp1b1/Atp2b1/Camk2b/Calm1/Calm4/Cacna1d/Atf1/Nr4a1/Adcy9/Prkd3/Prkce/Nr4a2/Gnas/Camk2d/Orai1/Scarb1/Daglb/Itpr1/Itpr2/Prkd2/Prkcb/Atp1b3/
NCoR1_CpG	mmu04928	Parathyroid hormone synthesis, secretion and action	24	1273	108/8890	0.0169866555586775	0.0427712134247392	0.0246987703327153	12912/14281/17260/238871/11515/12374/12393/13653/15200/18227/14683/17261/14679/18578/16438/16439/16801/17258/75547/18751/26417/18577/14531/14678	24	0.01885310290652	Creb1/Fos/Mef2c/Pde4d/Adcy9/Casr/Runx2/Egr1/Hbegf/Nr4a2/Gnas/Mef2d/Gnai3/Pde4b/Itpr1/Itpr2/Arhgef1/Mef2a/Akap13/Prkcb/Mapk3/Pde4a/Gcm1/Gnai2/
NCoR1_CpG	mmu04971	Gastric acid secretion	18	1273	75/8890	0.0170280379465263	0.0427712134247392	0.0246987703327153	11931/12323/12313/80796/15466/11515/107589/22350/14683/14679/108058/11461/16438/16439/18751/56379/11933/14678	18	0.01413982717989	Atp1b1/Camk2b/Calm1/Calm4/Hrh2/Adcy9/Mylk/Ezr/Gnas/Gnai3/Camk2d/Actb/Itpr1/Itpr2/Prkcb/Kcnj1/Atp1b3/Gnai2/
NCoR1_SMRT_CpG	mmu04668	TNF signaling pathway	23	361	113/8890	1.01525655354275e-10	2.85287091545512e-08	1.78471415201725e-08	12633/12912/21929/12981/26397/12702/18035/26410/22030/22029/18033/16476/21938/18707/16193/12051/20312/11796/15894/16477/17387/18708/16992	23	0.0637119113573407	Cflar/Creb1/Tnfaip3/Csf2/Map2k3/Socs3/Nfkbia/Map3k8/Traf2/Traf1/Nfkb1/Jun/Tnfrsf1b/Pik3cd/Il6/Bcl3/Cx3cl1/Birc3/Icam1/Junb/Mmp14/Pik3r1/Lta/
NCoR1_SMRT_CpG	mmu05167	Kaposi sarcoma-associated herpesvirus infection	32	361	225/8890	4.30043673650872e-10	6.04211361479475e-08	3.77985755261556e-08	20846/12912/56489/14708/12981/320207/104709/30955/18035/70405/20963/100504663/17869/12524/74603/18018/16452/21416/22030/20779/18033/16476/18707/16193/16438/16439/22695/15894/54721/12768/12774/18708	32	0.0886426592797784	Stat1/Creb1/Ikbke/Gng7/Csf2/Pik3r5/Pik3r6/Pik3cg/Nfkbia/Calml3/Syk/Atg14/Myc/Cd86/Cd200r3/Nfatc1/Jak2/Tcf7l2/Traf2/Src/Nfkb1/Jun/Pik3cd/Il6/Itpr1/Itpr2/Zfp36/Icam1/Tyk2/Ccr1/Ccr5/Pik3r1/
NCoR1_SMRT_CpG	mmu04062	Chemokine signaling pathway	28	361	192/8890	3.14342277870791e-09	2.29888092690312e-07	1.4381461501885e-07	20846/14708/94176/320207/104709/216869/20302/12775/30955/18035/140580/19354/22324/20662/16452/22325/20779/18033/18707/19303/18751/20312/12145/23832/12768/12774/20303/18708	28	0.0775623268698061	Stat1/Gng7/Dock2/Pik3r5/Pik3r6/Arrb2/Ccl3/Ccr7/Pik3cg/Nfkbia/Elmo1/Rac2/Vav1/Sos1/Jak2/Vav2/Src/Nfkb1/Pik3cd/Pxn/Prkcb/Cx3cl1/Cxcr5/Xcr1/Ccr1/Ccr5/Ccl4/Pik3r1/
NCoR1_SMRT_CpG	mmu04625	C-type lectin receptor signaling pathway	21	361	112/8890	3.27242836569839e-09	2.29888092690312e-07	1.4381461501885e-07	20846/16153/56489/16160/16706/18035/70405/20963/18018/20779/18033/16476/18707/16193/19247/16438/17474/16439/12051/83430/18708	21	0.0581717451523546	Stat1/Il10/Ikbke/Il12b/Ksr1/Nfkbia/Calml3/Syk/Nfatc1/Src/Nfkb1/Jun/Pik3cd/Il6/Ptpn11/Itpr1/Clec4d/Itpr2/Bcl3/Il23a/Pik3r1/
NCoR1_SMRT_CpG	mmu04630	JAK-STAT signaling pathway	25	361	169/8890	1.68544785912213e-08	8.51061402228582e-07	5.32411515909995e-07	20846/12043/16153/16160/12981/12702/19116/17869/18712/20662/16452/16169/12048/17210/242700/18707/16193/19247/18590/60504/54721/12700/83430/13645/18708	25	0.0692520775623269	Stat1/Bcl2/Il10/Il12b/Csf2/Socs3/Prlr/Myc/Pim1/Sos1/Jak2/Il15ra/Bcl2l1/Mcl1/Ifnlr1/Pik3cd/Il6/Ptpn11/Pdgfa/Il21r/Tyk2/Cish/Il23a/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu04662	B cell receptor signaling pathway	17	361	81/8890	1.81721295849519e-08	8.51061402228582e-07	5.32411515909995e-07	14130/18035/20963/19354/22324/20662/18018/17060/83490/22325/18033/16476/18707/18751/108723/12517/18708	17	0.0470914127423823	Fcgr2b/Nfkbia/Syk/Rac2/Vav1/Sos1/Nfatc1/Blnk/Pik3ap1/Vav2/Nfkb1/Jun/Pik3cd/Prkcb/Card11/Cd72/Pik3r1/
NCoR1_SMRT_CpG	mmu04210	Apoptosis	22	361	136/8890	2.38315974206998e-08	9.56668410745233e-07	5.98477709662686e-07	12633/12043/17873/18035/16906/22030/22029/12125/12048/16905/17210/18033/16476/18707/16438/53857/22144/16439/13032/11796/13040/18708	22	0.0609418282548476	Cflar/Bcl2/Gadd45b/Nfkbia/Lmnb1/Traf2/Traf1/Bcl2l11/Bcl2l1/Lmna/Mcl1/Nfkb1/Jun/Pik3cd/Itpr1/Tuba8/Tuba3a/Itpr2/Ctsc/Birc3/Ctss/Pik3r1/
NCoR1_SMRT_CpG	mmu05135	Yersinia infection	21	361	134/8890	8.80382208064804e-08	3.09234250582762e-06	1.93452406245819e-06	16153/26397/18035/140580/23880/19354/20112/22324/18018/22030/22325/20779/18033/16476/18707/16193/19303/54353/16412/66713/18708	21	0.0581717451523546	Il10/Map2k3/Nfkbia/Elmo1/Fyb/Rac2/Rps6ka2/Vav1/Nfatc1/Traf2/Vav2/Src/Nfkb1/Jun/Pik3cd/Il6/Pxn/Skap2/Itgb1/Actr2/Pik3r1/
NCoR1_SMRT_CpG	mmu04064	NF-kappa B signaling pathway	18	361	105/8890	1.86189026979585e-07	5.30706179457778e-06	3.32001992768118e-06	16177/12633/12043/21929/17873/18035/20963/17060/22030/22029/12048/18033/18751/11796/15894/108723/20303/16992	18	0.0498614958448753	Il1r1/Cflar/Bcl2/Tnfaip3/Gadd45b/Nfkbia/Syk/Blnk/Traf2/Traf1/Bcl2l1/Nfkb1/Prkcb/Birc3/Icam1/Card11/Ccl4/Lta/
NCoR1_SMRT_CpG	mmu04380	Osteoclast differentiation	20	361	128/8890	1.88863409059708e-07	5.30706179457778e-06	3.32001992768118e-06	16177/20846/12912/14130/12702/18035/20963/18018/17060/22030/16175/18033/16476/18707/21682/54721/16477/14360/17972/18708	20	0.0554016620498615	Il1r1/Stat1/Creb1/Fcgr2b/Socs3/Nfkbia/Syk/Nfatc1/Blnk/Traf2/Il1a/Nfkb1/Jun/Pik3cd/Tec/Tyk2/Junb/Fyn/Ncf4/Pik3r1/
NCoR1_SMRT_CpG	mmu05145	Toxoplasmosis	18	361	110/8890	3.84645143042231e-07	9.82593501771518e-06	6.14696065914379e-06	20846/12043/16153/16160/26397/320207/104709/30955/18035/16452/12048/18033/11689/16412/11796/54721/12774/12265	18	0.0498614958448753	Stat1/Bcl2/Il10/Il12b/Map2k3/Pik3r5/Pik3r6/Pik3cg/Nfkbia/Jak2/Bcl2l1/Nfkb1/Alox5/Itgb1/Birc3/Tyk2/Ccr5/Ciita/
NCoR1_SMRT_CpG	mmu05321	Inflammatory bowel disease	13	361	62/8890	8.97774451018297e-07	2.10228850613451e-05	1.31516081859698e-05	16174/20846/16153/16160/18018/16175/18033/16476/16193/60504/17132/17127/83430	13	0.03601108033241	Il18rap/Stat1/Il10/Il12b/Nfatc1/Il1a/Nfkb1/Jun/Il6/Il21r/Maf/Smad3/Il23a/
NCoR1_SMRT_CpG	mmu05205	Proteoglycans in cancer	24	361	205/8890	2.69329981153278e-06	5.82167113108239e-05	3.64195197187024e-05	22409/13982/16160/17869/22324/20662/12322/18569/22325/20779/18707/19046/19303/19247/16438/16439/29875/18751/16412/17698/286940/12505/18708/22350	24	0.0664819944598338	Wnt10a/Esr1/Il12b/Myc/Vav1/Sos1/Camk2a/Pdcd4/Vav2/Src/Pik3cd/Ppp1cb/Pxn/Ptpn11/Itpr1/Itpr2/Iqgap1/Prkcb/Itgb1/Msn/Flnb/Cd44/Pik3r1/Ezr/
NCoR1_SMRT_CpG	mmu04660	T cell receptor signaling pathway	16	361	103/8890	3.48831994179952e-06	7.00155645461189e-05	4.38007090436481e-05	17974/16153/12981/18035/22324/20662/26410/18018/22325/18033/16476/18707/21682/108723/14360/18708	16	0.0443213296398892	Nck2/Il10/Csf2/Nfkbia/Vav1/Sos1/Map3k8/Nfatc1/Vav2/Nfkb1/Jun/Pik3cd/Tec/Card11/Fyn/Pik3r1/
NCoR1_SMRT_CpG	mmu05161	Hepatitis B	20	361	163/8890	9.14777809257552e-06	0.000171368376267581	0.000107205539751587	20846/12912/12043/56489/26397/18035/26401/17869/20662/18018/16452/20779/18033/16476/18707/16193/18751/54721/17127/18708	20	0.0554016620498615	Stat1/Creb1/Bcl2/Ikbke/Map2k3/Nfkbia/Map3k1/Myc/Sos1/Nfatc1/Jak2/Src/Nfkb1/Jun/Pik3cd/Il6/Prkcb/Tyk2/Smad3/Pik3r1/
NCoR1_SMRT_CpG	mmu04611	Platelet activation	17	361	124/8890	9.86942128587002e-06	0.000173331711333092	0.000108433773338177	320207/104709/30955/20963/14062/67938/20779/70839/18707/19046/16438/16439/243816/22323/16412/14360/18708	17	0.0470914127423823	Pik3r5/Pik3r6/Pik3cg/Syk/F2r/Myl12b/Src/P2ry12/Pik3cd/Ppp1cb/Itpr1/Itpr2/Gp6/Vasp/Itgb1/Fyn/Pik3r1/
NCoR1_SMRT_CpG	mmu05202	Transcriptional misregulation in cancer	24	361	223/8890	1.16551102911231e-05	0.000192652117165034	0.000120520335518115	21423/208266/17873/19696/12981/53618/17869/12524/80859/12394/12393/21417/22029/12048/18033/18124/18647/16193/107823/17355/18590/17125/17132/11796	24	0.0664819944598338	Tcf3/Dot1l/Gadd45b/Rel/Csf2/Fut8/Myc/Cd86/Nfkbiz/Runx1/Runx2/Zeb1/Traf1/Bcl2l1/Nfkb1/Nr4a3/Cdk14/Il6/Nsd2/Aff1/Pdgfa/Smad1/Maf/Birc3/
NCoR1_SMRT_CpG	mmu04510	Focal adhesion	22	361	201/8890	2.07903908989272e-05	0.000313274191539184	0.000195979733984056	12043/19354/22324/67938/20662/241226/22325/20779/16476/18707/19046/19303/18590/22323/18751/16412/11796/19417/14360/13645/286940/18708	22	0.0609418282548476	Bcl2/Rac2/Vav1/Myl12b/Sos1/Itga8/Vav2/Src/Jun/Pik3cd/Ppp1cb/Pxn/Pdgfa/Vasp/Prkcb/Itgb1/Birc3/Rasgrf1/Fyn/Egf/Flnb/Pik3r1/
NCoR1_SMRT_CpG	mmu05140	Leishmaniasis	12	361	70/8890	2.11822407090552e-05	0.000313274191539184	0.000195979733984056	20846/16153/16160/18035/16452/16175/18033/16476/18751/16412/13627/17972	12	0.0332409972299169	Stat1/Il10/Il12b/Nfkbia/Jak2/Il1a/Nfkb1/Jun/Prkcb/Itgb1/Eef1a1/Ncf4/
NCoR1_SMRT_CpG	mmu04810	Regulation of actin cytoskeleton	23	361	220/8890	2.83964536422847e-05	0.0003989701736741	0.000249589882013766	14062/219140/19354/22324/67938/20662/241226/22325/20779/18707/19046/231637/19303/18590/29875/16412/73341/17698/66713/13645/20430/18708/22350	23	0.0637119113573407	F2r/Spata13/Rac2/Vav1/Myl12b/Sos1/Itga8/Vav2/Src/Pik3cd/Ppp1cb/Ssh1/Pxn/Pdgfa/Iqgap1/Itgb1/Arhgef6/Msn/Actr2/Egf/Cyfip1/Pik3r1/Ezr/
NCoR1_SMRT_CpG	mmu05152	Tuberculosis	20	361	180/8890	3.97900342971278e-05	0.000519693827008694	0.000325112826785735	20846/12912/12043/16153/14130/216238/16160/16706/70405/20963/12322/16452/16175/20779/18033/16193/108960/13040/83430/12265	20	0.0554016620498615	Stat1/Creb1/Bcl2/Il10/Fcgr2b/Eea1/Il12b/Ksr1/Calml3/Syk/Camk2a/Jak2/Il1a/Src/Nfkb1/Il6/Irak2/Ctss/Il23a/Ciita/
NCoR1_SMRT_CpG	mmu05163	Human cytomegalovirus infection	25	361	256/8890	4.0687772933065e-05	0.000519693827008694	0.000325112826785735	16177/12912/14708/20302/18035/70405/17869/19354/20662/18018/22030/20779/18033/18707/16193/19303/16438/16439/75547/18751/20312/12768/12774/20303/18708	25	0.0692520775623269	Il1r1/Creb1/Gng7/Ccl3/Nfkbia/Calml3/Myc/Rac2/Sos1/Nfatc1/Traf2/Src/Nfkb1/Pik3cd/Il6/Pxn/Itpr1/Itpr2/Akap13/Prkcb/Cx3cl1/Ccr1/Ccr5/Ccl4/Pik3r1/
NCoR1_SMRT_CpG	mmu04620	Toll-like receptor signaling pathway	14	361	100/8890	4.74661724798297e-05	0.000579912802905745	0.000362784933827531	20846/56489/16160/26397/20302/18035/12524/26410/18033/16476/18707/16193/20303/18708	14	0.038781163434903	Stat1/Ikbke/Il12b/Map2k3/Ccl3/Nfkbia/Cd86/Map3k8/Nfkb1/Jun/Pik3cd/Il6/Ccl4/Pik3r1/
NCoR1_SMRT_CpG	mmu04933	AGE-RAGE signaling pathway in diabetic complications	14	361	101/8890	5.31115718568816e-05	0.000611922887402247	0.000382809972639727	20846/12043/18712/18018/16452/16175/18033/16476/18707/16193/18751/15894/17127/18708	14	0.038781163434903	Stat1/Bcl2/Pim1/Nfatc1/Jak2/Il1a/Nfkb1/Jun/Pik3cd/Il6/Prkcb/Icam1/Smad3/Pik3r1/
NCoR1_SMRT_CpG	mmu04060	Cytokine-cytokine receptor interaction	27	361	293/8890	5.56977547655107e-05	0.000611922887402247	0.000382809972639727	16177/16174/16153/16160/12981/20302/12775/19116/50498/16169/16175/21949/242700/21938/21941/21942/16193/320100/60504/20312/12145/23832/12768/12774/83430/20303/16992	27	0.074792243767313	Il1r1/Il18rap/Il10/Il12b/Csf2/Ccl3/Ccr7/Prlr/Ebi3/Il15ra/Il1a/Tnfsf8/Ifnlr1/Tnfrsf1b/Tnfrsf8/Tnfrsf9/Il6/Relt/Il21r/Cx3cl1/Cxcr5/Xcr1/Ccr1/Ccr5/Il23a/Ccl4/Lta/
NCoR1_SMRT_CpG	mmu05133	Pertussis	12	361	77/8890	5.66326786698137e-05	0.000611922887402247	0.000382809972639727	16153/16160/70405/12263/16175/18033/16476/12259/16193/15900/16412/83430	12	0.0332409972299169	Il10/Il12b/Calml3/C2/Il1a/Nfkb1/Jun/C1qa/Il6/Irf8/Itgb1/Il23a/
NCoR1_SMRT_CpG	mmu04024	cAMP signaling pathway	22	361	215/8890	5.87968610671198e-05	0.000611922887402247	0.000382809972639727	12790/12912/381290/27222/11540/18035/70405/14062/19354/54393/22324/12322/18018/11554/22325/14526/18033/16476/18578/18707/19046/18708	22	0.0609418282548476	Cnga3/Creb1/Atp2b4/Atp1a4/Adora2a/Nfkbia/Calml3/F2r/Rac2/Gabbr1/Vav1/Camk2a/Nfatc1/Adrb1/Vav2/Gcg/Nfkb1/Jun/Pde4b/Pik3cd/Ppp1cb/Pik3r1/
NCoR1_SMRT_CpG	mmu04664	Fc epsilon RI signaling pathway	11	361	66/8890	6.12310420554564e-05	0.000614497243485116	0.000384420452002301	12981/26397/20963/19354/22324/20662/22325/18707/11689/14360/18708	11	0.0304709141274238	Csf2/Map2k3/Syk/Rac2/Vav1/Sos1/Vav2/Pik3cd/Alox5/Fyn/Pik3r1/
NCoR1_SMRT_CpG	mmu01521	EGFR tyrosine kinase inhibitor resistance	12	361	79/8890	7.33521211287013e-05	0.000690483288349323	0.000431956205860037	12043/20662/16452/12125/12048/20779/18707/16193/18590/18751/13645/18708	12	0.0332409972299169	Bcl2/Sos1/Jak2/Bcl2l11/Bcl2l1/Src/Pik3cd/Il6/Pdgfa/Prkcb/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu04659	Th17 cell differentiation	14	361	104/8890	7.37170770479704e-05	0.000690483288349323	0.000431956205860037	16177/20846/18035/16364/12394/18018/16452/18033/16476/16193/60504/54721/17127/83430	14	0.038781163434903	Il1r1/Stat1/Nfkbia/Irf4/Runx1/Nfatc1/Jak2/Nfkb1/Jun/Il6/Il21r/Tyk2/Smad3/Il23a/
NCoR1_SMRT_CpG	mmu04666	Fc gamma R-mediated phagocytosis	13	361	92/8890	8.00237728509035e-05	0.000705496684100701	0.000441348365779424	14130/17118/20963/19012/13196/19354/22324/22325/18707/22323/18751/66713/18708	13	0.03601108033241	Fcgr2b/Marcks/Syk/Plpp1/Asap1/Rac2/Vav1/Vav2/Pik3cd/Vasp/Prkcb/Actr2/Pik3r1/
NCoR1_SMRT_CpG	mmu04670	Leukocyte transendothelial migration	15	361	118/8890	8.03412593993681e-05	0.000705496684100701	0.000441348365779424	19354/22324/67938/22325/18707/19303/19247/22323/18751/16412/15894/17698/17972/18708/22350	15	0.0415512465373961	Rac2/Vav1/Myl12b/Vav2/Pik3cd/Pxn/Ptpn11/Vasp/Prkcb/Itgb1/Icam1/Msn/Ncf4/Pik3r1/Ezr/
NCoR1_SMRT_CpG	mmu05222	Small cell lung cancer	13	361	93/8890	8.9676490095049e-05	0.000763608900506326	0.000477702515019878	12043/17873/18035/14198/17869/22030/22029/12048/18033/18707/16412/11796/18708	13	0.03601108033241	Bcl2/Gadd45b/Nfkbia/Fhit/Myc/Traf2/Traf1/Bcl2l1/Nfkb1/Pik3cd/Itgb1/Birc3/Pik3r1/
NCoR1_SMRT_CpG	mmu04072	Phospholipase D signaling pathway	17	361	149/8890	0.000108297016594832	0.000895042990092586	0.000559925751434582	320207/104709/30955/20963/14062/19012/380921/72318/68262/20662/18707/16590/19247/18590/14360/13645/18708	17	0.0470914127423823	Pik3r5/Pik3r6/Pik3cg/Syk/F2r/Plpp1/Dgkh/Cyth4/Agpat4/Sos1/Pik3cd/Kit/Ptpn11/Pdgfa/Fyn/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu04061	Viral protein interaction with cytokine and cytokine receptor	13	361	95/8890	0.000112040097360981	0.000899521924526732	0.000562727707046129	16174/16153/20302/12775/21938/16193/20312/12145/23832/12768/12774/20303/16992	13	0.03601108033241	Il18rap/Il10/Ccl3/Ccr7/Tnfrsf1b/Il6/Cx3cl1/Cxcr5/Xcr1/Ccr1/Ccr5/Ccl4/Lta/
NCoR1_SMRT_CpG	mmu04015	Rap1 signaling pathway	21	361	214/8890	0.000157140422548588	0.00122656829822648	0.00076732311595363	11540/26397/238130/217692/217944/70405/14062/23880/19354/22324/22325/20779/18707/16590/18590/101540/22323/18751/16412/13645/18708	21	0.0581717451523546	Adora2a/Map2k3/Dock4/Sipa1l1/Rapgef5/Calml3/F2r/Fyb/Rac2/Vav1/Vav2/Src/Pik3cd/Kit/Pdgfa/Prkd2/Vasp/Prkcb/Itgb1/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu04725	Cholinergic synapse	14	361	112/8890	0.000165948798411607	0.00125787234355618	0.000786906467030839	12912/12043/14708/320207/104709/30955/12322/16452/18707/16438/16439/18751/14360/18708	14	0.038781163434903	Creb1/Bcl2/Gng7/Pik3r5/Pik3r6/Pik3cg/Camk2a/Jak2/Pik3cd/Itpr1/Itpr2/Prkcb/Fyn/Pik3r1/
NCoR1_SMRT_CpG	mmu05169	Epstein-Barr virus infection	22	361	231/8890	0.000170103733292295	0.00125787234355618	0.000786906467030839	20846/12043/56489/21929/17873/26397/18035/20963/17869/12495/17060/22030/12125/18033/16476/18707/16193/19664/15894/54721/12505/18708	22	0.0609418282548476	Stat1/Bcl2/Ikbke/Tnfaip3/Gadd45b/Map2k3/Nfkbia/Syk/Myc/Entpd1/Blnk/Traf2/Bcl2l11/Nfkb1/Jun/Pik3cd/Il6/Rbpj/Icam1/Tyk2/Cd44/Pik3r1/
NCoR1_SMRT_CpG	mmu04917	Prolactin signaling pathway	11	361	74/8890	0.000178148470559265	0.00128358256992701	0.000802990407109238	20846/13982/12702/19116/20662/16452/20779/18033/18707/12700/18708	11	0.0304709141274238	Stat1/Esr1/Socs3/Prlr/Sos1/Jak2/Src/Nfkb1/Pik3cd/Cish/Pik3r1/
NCoR1_SMRT_CpG	mmu05210	Colorectal cancer	12	361	88/8890	0.000211772219354163	0.00145141447898829	0.00090798358490745	12043/17873/17869/19354/20662/21416/12125/16476/18707/17127/13645/18708	12	0.0332409972299169	Bcl2/Gadd45b/Myc/Rac2/Sos1/Tcf7l2/Bcl2l11/Jun/Pik3cd/Smad3/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	12	361	88/8890	0.000211772219354163	0.00145141447898829	0.00090798358490745	20846/26397/18035/53314/18018/16452/18033/16476/18707/19247/13645/18708	12	0.0332409972299169	Stat1/Map2k3/Nfkbia/Batf/Nfatc1/Jak2/Nfkb1/Jun/Pik3cd/Ptpn11/Egf/Pik3r1/
NCoR1_SMRT_CpG	mmu05220	Chronic myeloid leukemia	11	361	76/8890	0.00022700148121935	0.00151874800530089	0.000950106450216326	17873/18035/17869/12394/20662/12048/18033/18707/19247/17127/18708	11	0.0304709141274238	Gadd45b/Nfkbia/Myc/Runx1/Sos1/Bcl2l1/Nfkb1/Pik3cd/Ptpn11/Smad3/Pik3r1/
